/db1/myserver/mariadb/bin/mariadbd, Version: 10.11.6-MariaDB-log (MariaDB Server). started with:
Tcp port xxx  Unix socket: /db1/myserver/mariadb/mysql.sock
Time		    Id Command	Argument
		   146 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   147 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   147 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   148 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   148 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   149 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   149 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   150 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   150 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  7:xxx:xxx	   151 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   151 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  7:xxx:xxx	   142 Query	SELECT us.password_hash, ud.role FROM dbmanager_user_secret_db.user_secret us JOIN dbmanager_user_db.user_details ud ON us.username = ud.username WHERE us.username = 'root' AND ud.status = 'active'
		   143 Query	INSERT INTO dbmanager_audit_db.session_audit_log (username, token_hash, status, ip_address, user_agent, login_time, logout_reason, logout_time, created_by) VALUES ('root', 'da51ad8fdb512328e7d000fcbfe3f43f4ef453e5dbcd2974e5a01acc762ec4d4', 'active', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', NOW(), '-', NULL, 'root')
		   143 Query	INSERT INTO dbmanager_audit_db.login_audit_log (username, status, reason, ip_address, user_agent, token_issued, status_code, created_by) VALUES ('root', 'success', 'login success', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', 'eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJyb290Iiwicm9sZSI6InJvb3QiLCJpYXQiOjE3NTQxODcxNjAsImV4cCI6MTc1NDI3MzU2MH0.NX53dELZP6VqW1luuTK-nxXV0etFG3wvWTIs7hVZDds', 200, 'system')
250803  7:xxx:xxx	   142 Quit	
		   143 Quit	
		   144 Quit	
		   145 Quit	
		   146 Quit	
		   148 Quit	
		   147 Quit	
		   149 Quit	
		   150 Quit	
		   151 Quit	
250803  7:xxx:xxx	   152 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   152 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  7:xxx:xxx	   152 Query	SELECT @@session.tx_isolation
		   152 Query	SELECT @@character_set_database, @@sql_mode
		   152 Query	select @@lower_case_table_names
		   153 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   153 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   154 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   154 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   155 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   155 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   156 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   156 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   157 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   157 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   158 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   158 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   159 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   159 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   160 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   160 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   161 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   161 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  7:xxx:xxx	   152 Query	SELECT us.password_hash, ud.role FROM dbmanager_user_secret_db.user_secret us JOIN dbmanager_user_db.user_details ud ON us.username = ud.username WHERE us.username = 'harsh' AND ud.status = 'active'
250803  7:xxx:xxx	   153 Query	INSERT INTO dbmanager_audit_db.session_audit_log (username, token_hash, status, ip_address, user_agent, login_time, logout_reason, logout_time, created_by) VALUES ('harsh', '5a7212cd89366fdcb648db29d5acc2c70fb5ed9d640ba736dbbb3a84f8982139', 'active', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', NOW(), '-', NULL, 'harsh')
		   153 Query	INSERT INTO dbmanager_audit_db.login_audit_log (username, status, reason, ip_address, user_agent, token_issued, status_code, created_by) VALUES ('harsh', 'success', 'login success', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', 'eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJoYXJzaCIsInJvbGUiOiJzdXBlcl9hZG1pbiIsImlhdCI6MTc1NDE4NzM2NSwiZXhwIjoxNzU0MjczNzY1fQ.JhB3BklGHVSF1oXDKCR8aco7M9WdnrrZ2hSnN8vXnFI', 200, 'system')
250803  7:xxx:xxx	   111 Query	select * from login_audit_log
250803  7:xxx:xxx	   111 Query	select username, statuscode, timestamp from login_audit_log
250803  7:xxx:xxx	   111 Query	select username, status_code, timestamp from login_audit_log
250803  7:xxx:xxx	   111 Query	show tables
250803  7:xxx:xxx	   111 Query	describe session_audit_log
250803  7:xxx:xxx	   111 Query	select username, status, login_time, logout_time from session_audit_log
250803  8:xxx:xxx	   152 Query	SELECT us.password_hash, ud.role FROM dbmanager_user_secret_db.user_secret us JOIN dbmanager_user_db.user_details ud ON us.username = ud.username WHERE us.username = 'harsh' AND ud.status = 'active'
		   153 Query	INSERT INTO dbmanager_audit_db.session_audit_log (username, token_hash, status, ip_address, user_agent, login_time, logout_reason, logout_time, created_by) VALUES ('harsh', '12abe3ff852cd59d362f64726a03a1dbfa627915ad2f908c95dd873b7c6dabcf', 'active', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', NOW(), '-', NULL, 'harsh')
		   153 Query	INSERT INTO dbmanager_audit_db.login_audit_log (username, status, reason, ip_address, user_agent, token_issued, status_code, created_by) VALUES ('harsh', 'success', 'login success', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', 'eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJoYXJzaCIsInJvbGUiOiJzdXBlcl9hZG1pbiIsImlhdCI6MTc1NDE4ODIzNiwiZXhwIjoxNzU0Mjc0NjM2fQ.FrdmCZmT6xVlZySLsTP9T3gDoutiiiAiv5CYaO5FJ0Y', 200, 'system')
250803  8:xxx:xxx	   152 Query	SELECT us.password_hash, ud.role FROM dbmanager_user_secret_db.user_secret us JOIN dbmanager_user_db.user_details ud ON us.username = ud.username WHERE us.username = 'root' AND ud.status = 'active'
		   153 Query	INSERT INTO dbmanager_audit_db.session_audit_log (username, token_hash, status, ip_address, user_agent, login_time, logout_reason, logout_time, created_by) VALUES ('root', '11897b716c4cf94a1887f36df55d00a211af1fceb9b99734a5842fc4aa7f55a5', 'active', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', NOW(), '-', NULL, 'root')
		   153 Query	INSERT INTO dbmanager_audit_db.login_audit_log (username, status, reason, ip_address, user_agent, token_issued, status_code, created_by) VALUES ('root', 'success', 'login success', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', 'eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJyb290Iiwicm9sZSI6InJvb3QiLCJpYXQiOjE3NTQxODgzNzUsImV4cCI6MTc1NDI3NDc3NX0.NDLd70hXIRsA47o_lHgCCG5vhhtxozBae8okVvUuXHA', 200, 'system')
250803  8:xxx:xxx	   152 Quit	
		   153 Quit	
		   154 Quit	
		   155 Quit	
		   156 Quit	
		   157 Quit	
		   158 Quit	
		   159 Quit	
		   160 Quit	
		   161 Quit	
250803  8:xxx:xxx	   162 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   162 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   162 Query	SELECT @@session.tx_isolation
		   162 Query	SELECT @@character_set_database, @@sql_mode
		   162 Query	select @@lower_case_table_names
		   163 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   163 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   164 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   164 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   165 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   165 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   166 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   166 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   167 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   167 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   168 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   168 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   169 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   169 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   170 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   170 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   171 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   171 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  8:xxx:xxx	   162 Query	SELECT us.password_hash, ud.role FROM dbmanager_user_secret_db.user_secret us JOIN dbmanager_user_db.user_details ud ON us.username = ud.username WHERE us.username = 'root' AND ud.status = 'active'
		   163 Query	INSERT INTO dbmanager_audit_db.session_audit_log (username, token_hash, status, ip_address, user_agent, login_time, logout_reason, logout_time, created_by) VALUES ('root', '3907dcf31a53cd784e775c790b6b1cf15b7d5c11ea2b2a5034f0f61cb8c8a730', 'active', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', NOW(), '-', NULL, 'root')
		   163 Query	INSERT INTO dbmanager_audit_db.login_audit_log (username, status, reason, ip_address, user_agent, token_issued, status_code, created_by) VALUES ('root', 'success', 'login success', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', 'eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJyb290Iiwicm9sZSI6InJvb3QiLCJpYXQiOjE3NTQxODg0MzIsImV4cCI6MTc1NDI3NDgzMn0.kkryhdQty-y48LCvVXfw2kjoelTSnLokzP6pzjMxsZA', 200, 'system')
250803  8:xxx:xxx	   162 Quit	
		   164 Quit	
		   163 Quit	
		   166 Quit	
		   165 Quit	
		   167 Quit	
		   168 Quit	
		   169 Quit	
		   170 Quit	
		   171 Quit	
250803  8:xxx:xxx	   172 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   172 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   172 Query	SELECT @@session.tx_isolation
		   172 Query	SELECT @@character_set_database, @@sql_mode
		   172 Query	select @@lower_case_table_names
		   173 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   173 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   174 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   174 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   175 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   175 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  8:xxx:xxx	   176 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   176 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   177 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   177 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   178 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   178 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   179 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   179 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   180 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   180 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   181 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   181 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  8:xxx:xxx	   172 Query	SELECT us.password_hash, ud.role FROM dbmanager_user_secret_db.user_secret us JOIN dbmanager_user_db.user_details ud ON us.username = ud.username WHERE us.username = 'root' AND ud.status = 'active'
250803  8:xxx:xxx	   173 Query	INSERT INTO dbmanager_audit_db.session_audit_log (username, token_hash, status, ip_address, user_agent, login_time, logout_reason, logout_time, created_by) VALUES ('root', '14242e3468d4b154361ef69e466bf9350dccaf7f23328a7deda6a8f501dd978b', 'active', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', NOW(), '-', NULL, 'root')
		   173 Query	INSERT INTO dbmanager_audit_db.login_audit_log (username, status, reason, ip_address, user_agent, token_issued, status_code, created_by) VALUES ('root', 'success', 'login success', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', 'eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJyb290Iiwicm9sZSI6InJvb3QiLCJpYXQiOjE3NTQxODg2MzMsImV4cCI6MTc1NDI3NTAzM30.1bjtkq-n5a1p67L2T_Xj8o4Ijw-SIKI4zgXit3qPbh8', 200, 'system')
250803  8:xxx:xxx	   172 Quit	
		   173 Quit	
		   175 Quit	
		   174 Quit	
		   176 Quit	
		   177 Quit	
		   178 Quit	
		   179 Quit	
		   180 Quit	
		   181 Quit	
250803  8:xxx:xxx	   182 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   182 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   182 Query	SELECT @@session.tx_isolation
		   182 Query	SELECT @@character_set_database, @@sql_mode
		   182 Query	select @@lower_case_table_names
		   183 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   183 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   184 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   184 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   185 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   185 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   186 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   186 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   187 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   187 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   188 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   188 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   189 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   189 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  8:xxx:xxx	   190 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   190 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   191 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   191 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  8:xxx:xxx	   182 Query	SELECT us.password_hash, ud.role FROM dbmanager_user_secret_db.user_secret us JOIN dbmanager_user_db.user_details ud ON us.username = ud.username WHERE us.username = 'root' AND ud.status = 'active'
		   183 Query	INSERT INTO dbmanager_audit_db.session_audit_log (username, token_hash, status, ip_address, user_agent, login_time, logout_reason, logout_time, created_by) VALUES ('root', 'e3b63f69151247144ccdcb354af9292aa34efccd0430863ec0977b134b1d0a4a', 'active', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', NOW(), '-', NULL, 'root')
		   183 Query	INSERT INTO dbmanager_audit_db.login_audit_log (username, status, reason, ip_address, user_agent, token_issued, status_code, created_by) VALUES ('root', 'success', 'login success', '0:0:0:0:0:0:0:1', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/xxx.xxx.xxx.xxx Safari/537.36', 'eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJyb290Iiwicm9sZSI6InJvb3QiLCJpYXQiOjE3NTQxODg3MDcsImV4cCI6MTc1NDI3NTEwN30.uEM8qHhhQFgMEQti_dDAw0bCqkgPGnWCFWPJ9IuvHkY', 200, 'system')
250803  8:xxx:xxx	   182 Quit	
		   186 Quit	
		   185 Quit	
		   183 Quit	
		   184 Quit	
		   187 Quit	
		   188 Quit	
		   189 Quit	
		   190 Quit	
		   191 Quit	
250803  8:xxx:xxx	   192 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   192 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   192 Query	SELECT @@session.tx_isolation
		   192 Query	SELECT @@character_set_database, @@sql_mode
		   192 Query	select @@lower_case_table_names
		   193 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   193 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   194 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   194 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   195 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   195 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   196 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   196 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   197 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   197 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   198 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   198 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   199 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   199 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   200 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   200 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
		   201 Connect	app_user@xxx.xxx.xxx.xxx on dbmanager_user_data using TCP/IP
		   201 Query	set sql_mode=CONCAT(@@sql_mode,',STRICT_TRANS_TABLES'),session_track_system_variables = CONCAT(@@global.session_track_system_variables,',tx_isolation'),NAMES utf8mb4
250803  8:xxx:xxx	   192 Query	SELECT us.password_hash, ud.role FROM dbmanager_user_secret_db.user_secret us JOIN dbmanager_user_db.user_details ud ON us.username = ud.username WHERE us.username = 'root' AND ud.status = 'active'
